RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
2513000.0,2255000.0,1569000.0,1412000.0,2238000.0,1107000.0,862000.0,730700.0,609100.0,
2474000.0,2257000.0,1572000.0,1417000.0,2213000.0,1107000.0,874200.0,718400.0,609100.0,
2491000.0,2262000.0,1574000.0,1369000.0,2177000.0,1112000.0,872300.0,733600.0,582800.0,
2537000.0,2274000.0,1577000.0,1361000.0,2159000.0,1107000.0,883100.0,722600.0,582700.0,
2513000.0,2277000.0,1579000.0,1371000.0,2114000.0,1526000.0,464400.0,750900.0,554400.0,
2583000.0,2285000.0,1580000.0,1371000.0,2064000.0,1532000.0,457600.0,750800.0,553600.0,
2637000.0,2282000.0,1582000.0,1366000.0,2050000.0,1532000.0,871300.0,330800.0,553400.0,
2658000.0,2285000.0,1585000.0,1375000.0,2001000.0,1547000.0,850900.0,337600.0,546600.0,
2771000.0,2285000.0,1583000.0,1371000.0,1976000.0,1560000.0,851200.0,324300.0,562700.0,
2764000.0,2284000.0,1585000.0,1367000.0,1976000.0,1560000.0,864100.0,322700.0,598200.0,
2742000.0,2299000.0,1588000.0,1366000.0,1968000.0,1560000.0,864100.0,322700.0,598200.0,
2749000.0,2297000.0,1592000.0,1362000.0,1924000.0,1561000.0,857300.0,322700.0,614900.0,
2795000.0,2305000.0,1593000.0,1358000.0,1834000.0,1561000.0,857300.0,322700.0,668700.0,
2770000.0,2301000.0,1596000.0,1374000.0,1813000.0,1561000.0,857300.0,322700.0,668600.0,
