RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
1647000.0,1876000.0,1436000.0,1143000.0,1825000.0,2036000.0,1429000.0,449500.0,534600.0,
1645000.0,1874000.0,1439000.0,1139000.0,1804000.0,2036000.0,1422000.0,442500.0,672300.0,
1640000.0,1878000.0,1441000.0,1139000.0,1789000.0,2015000.0,1416000.0,471900.0,642900.0,
1668000.0,1876000.0,1438000.0,1170000.0,1789000.0,2015000.0,1416000.0,483200.0,631600.0,
1746000.0,1872000.0,1441000.0,1166000.0,1767000.0,2008000.0,1426000.0,491100.0,613500.0,
1737000.0,1875000.0,1443000.0,1161000.0,3230000.0,529900.0,1426000.0,491100.0,613500.0,
1679000.0,1880000.0,1446000.0,1210000.0,3230000.0,529900.0,1433000.0,484300.0,613500.0,
1679000.0,1878000.0,1448000.0,1210000.0,3206000.0,529900.0,1426000.0,484300.0,613500.0,
1660000.0,1880000.0,1450000.0,1210000.0,3197000.0,523200.0,1426000.0,484300.0,613500.0,
1687000.0,1878000.0,1450000.0,1223000.0,3204000.0,496700.0,1490000.0,432700.0,601100.0,
1798000.0,1884000.0,1442000.0,1189000.0,3176000.0,502600.0,1482000.0,443800.0,587700.0,
1790000.0,1886000.0,1444000.0,1184000.0,3113000.0,495800.0,1500000.0,432600.0,580900.0,
1769000.0,1886000.0,1447000.0,1201000.0,3099000.0,492300.0,1490000.0,432600.0,580900.0,
1766000.0,1881000.0,1414000.0,1201000.0,3065000.0,490200.0,1497000.0,441000.0,559000.0,
1847000.0,1876000.0,1415000.0,1198000.0,3011000.0,490700.0,1494000.0,440700.0,581400.0,
1989000.0,1883000.0,1415000.0,1188000.0,2992000.0,504200.0,1487000.0,433400.0,603200.0,
2021000.0,1882000.0,1418000.0,1184000.0,2973000.0,504200.0,1480000.0,461100.0,575400.0,
2012000.0,1884000.0,1420000.0,1159000.0,2953000.0,509700.0,1482000.0,454300.0,575400.0,
2117000.0,1889000.0,1421000.0,1159000.0,2913000.0,1590000.0,411800.0,444100.0,610300.0,
2077000.0,1886000.0,1424000.0,1194000.0,2861000.0,1590000.0,423900.0,432100.0,610300.0,
2116000.0,1883000.0,1427000.0,1203000.0,2825000.0,1589000.0,423800.0,432000.0,676400.0,
2153000.0,1887000.0,1430000.0,1179000.0,2758000.0,1586000.0,415800.0,482400.0,616300.0,
2134000.0,1894000.0,1430000.0,1186000.0,2745000.0,1585000.0,415700.0,482300.0,616200.0,
2207000.0,1891000.0,1422000.0,1186000.0,2712000.0,1585000.0,422400.0,475500.0,616200.0,
2213000.0,1890000.0,1423000.0,1170000.0,2671000.0,1585000.0,422100.0,475100.0,699700.0,
2209000.0,1891000.0,1424000.0,1162000.0,2671000.0,1585000.0,428100.0,468800.0,699600.0,
2295000.0,1890000.0,1427000.0,1162000.0,2618000.0,1585000.0,428100.0,475600.0,692800.0,
2215000.0,1891000.0,1429000.0,1239000.0,2585000.0,1585000.0,428100.0,475600.0,692800.0,
2266000.0,1887000.0,1431000.0,1234000.0,2553000.0,1591000.0,422600.0,563700.0,604800.0,
2319000.0,1885000.0,1435000.0,1234000.0,2553000.0,1591000.0,422600.0,570500.0,598000.0,
2296000.0,1888000.0,1436000.0,1238000.0,2524000.0,1591000.0,422500.0,563500.0,597900.0,
2279000.0,1888000.0,1438000.0,1244000.0,2504000.0,1591000.0,428600.0,557400.0,597900.0,
2267000.0,1889000.0,1439000.0,1239000.0,2512000.0,1567000.0,428600.0,557400.0,597900.0,
2303000.0,1894000.0,1441000.0,1239000.0,2500000.0,1567000.0,435400.0,557400.0,622500.0,
2317000.0,1898000.0,1444000.0,1239000.0,2485000.0,1567000.0,435400.0,601700.0,578200.0,
